# dt controlx controly u_esc u_steer dw wperiod gx gy gz ax ay az
0.010 6562 0 25 0 2 4222 -0.023968 0.012251 0.003728 -0.004883 0.027344 1.008301
0.010 6562 0 25 0 2 4044 -0.013316 0.002663 0.006924 -0.008789 0.025879 1.014160
0.010 6960 0 27 0 3 3898 -0.037817 -0.004261 0.006924 -0.012695 0.030273 1.012207
0.010 7039 0 27 0 3 3759 -0.041013 -0.005859 0.004794 -0.012695 0.027344 1.012207
0.010 7039 0 27 0 2 3695 -0.023436 -0.008522 0.005326 -0.002930 0.028809 1.010742
0.010 7039 0 27 0 3 3608 -0.017577 -0.003196 0.010120 0.002441 0.020996 1.004395
0.010 7119 0 27 0 3 3532 -0.002131 0.009587 0.007457 0.002441 0.013672 1.007324
0.010 7119 0 27 0 3 3475 -0.001598 0.007989 0.003196 -0.002441 0.021973 1.006348
0.010 7119 0 27 0 2 3540 -0.005859 0.002131 -0.001065 -0.010254 0.023926 1.009766
0.010 7119 0 27 0 3 3482 -0.027164 -0.010120 0.006392 -0.016113 0.030273 1.016113
0.010 7119 0 27 0 3 3355 -0.034088 -0.017577 0.006924 -0.011719 0.031738 1.014160
0.010 7119 0 27 0 4 3184 -0.034621 -0.013848 0.003728 -0.003418 0.030273 1.007812
0.010 7119 0 27 0 3 3120 -0.017044 0.003196 0.010653 0.004395 0.017578 1.003418
0.010 7198 0 28 0 3 3054 0.010653 0.009587 0.005859 0.007812 0.022461 1.002441
0.010 7198 0 28 0 3 3030 -0.019707 0.008522 0.000000 -0.002441 0.025391 1.010254
0.010 7159 0 27 0 3 2986 0.005326 -0.002131 0.011718 -0.017090 0.023926 1.014648
0.010 7159 0 27 0 4 2922 -0.019707 -0.013848 0.010120 -0.020020 0.034180 1.017090
0.010 7159 0 27 0 3 2858 -0.019707 -0.015446 0.012251 -0.009766 0.031738 1.011230
0.010 7159 0 27 0 4 2932 0.009587 0.005326 0.010653 0.000000 0.013672 1.005371
0.010 7159 0 27 0 3 2901 -0.026099 0.019175 0.004794 0.002441 0.024414 1.000977
0.010 7159 0 27 0 4 2759 -0.036752 0.012251 -0.002131 -0.003906 0.021973 1.011230
0.010 7159 0 27 0 3 2734 -0.012783 0.013316 0.005859 -0.011719 0.026367 1.014160
0.010 7159 0 27 0 4 2724 -0.010653 -0.005326 0.007989 -0.020020 0.035645 1.018066
0.010 7159 0 27 0 4 2769 -0.035686 -0.012251 0.015446 -0.012207 0.025391 1.012695
0.010 7159 0 27 0 4 2655 0.005859 -0.003728 0.007989 -0.005859 0.010254 1.004883
0.010 7159 0 27 0 3 2663 -0.033023 0.012251 -0.004794 -0.000488 0.018066 1.007812
0.010 7159 0 27 0 4 2635 -0.019707 0.008522 -0.007989 -0.007324 0.020996 1.013184
0.010 7119 0 27 0 4 2676 -0.002663 -0.006392 0.009055 -0.010742 0.032715 1.016113
0.010 7119 0 27 0 4 2531 -0.043676 -0.007457 0.014381 -0.008789 0.028809 1.007812
0.010 7119 0 27 0 4 2572 -0.002131 -0.003196 0.009587 -0.002930 0.009766 1.004395
0.010 7119 0 27 0 3 2567 -0.043143 0.011185 -0.002663 -0.006348 0.019043 1.006836
0.010 7119 0 27 0 4 2563 -0.037817 0.005859 -0.009587 -0.009277 0.018555 1.014648
0.010 7119 0 27 0 4 2508 0.010653 -0.011718 0.009055 -0.012695 0.029297 1.017578
0.010 7119 0 27 0 4 2518 -0.039947 -0.013316 0.010120 -0.002441 0.026855 1.010742
0.010 7119 0 27 0 4 2537 0.000000 0.002663 0.011185 -0.003906 0.010254 1.004395
0.010 7119 0 27 0 4 2454 -0.032491 0.012251 -0.002131 -0.002930 0.020508 1.011230
0.010 7119 0 27 0 4 2448 -0.027697 0.008522 -0.001598 -0.011719 0.023438 1.019043
0.010 7119 0 27 0 4 2514 -0.004261 -0.011185 0.005859 -0.011719 0.031738 1.014160
0.010 7119 0 27 0 5 2422 -0.028230 -0.010653 0.015446 -0.005371 0.023438 1.008789
0.010 7119 0 27 0 4 2493 -0.001598 -0.001598 0.007989 0.003906 0.023926 1.000488
0.010 7119 0 27 0 4 2408 -0.034088 0.011718 0.000533 -0.004883 0.024902 1.008301
0.010 7119 0 27 0 4 2381 0.000533 0.006924 0.009055 -0.012695 0.023926 1.015625
0.010 7119 0 27 0 4 2453 -0.021838 -0.011185 0.006392 -0.010254 0.032227 1.008301
0.010 7119 0 27 0 4 2394 -0.021838 -0.001598 0.010653 -0.007812 0.013184 1.006836
0.010 7198 0 28 0 4 2359 -0.028230 0.011185 -0.000533 -0.002441 0.021973 1.006836
0.010 7198 0 28 0 5 2341 -0.050067 0.007989 -0.002131 -0.008301 0.022949 1.016602
0.010 7198 0 28 0 4 2370 -0.005859 -0.015446 0.007457 -0.010254 0.027832 1.012695
0.010 7198 0 28 0 4 2408 -0.029295 -0.006392 0.012783 -0.004395 0.020996 1.007324
0.010 7198 0 28 0 4 2330 -0.009587 -0.004261 0.000000 -0.002441 0.019531 1.000977
0.010 7198 0 28 0 4 2327 -0.024501 0.014381 -0.000533 -0.008789 0.023438 1.009277
0.010 7198 0 28 0 5 2284 -0.006392 -0.004261 0.005859 -0.014160 0.030762 1.017578
0.010 7198 0 28 0 4 2309 -0.008522 -0.012251 0.016512 -0.010254 0.039062 1.007812
0.010 7198 0 28 0 4 2360 -0.002663 -0.002131 0.015979 -0.002930 0.013184 1.007324
0.010 7198 0 28 0 5 2306 -0.026099 0.011185 -0.001065 -0.000977 0.022461 1.007324
0.010 7198 0 28 0 4 2289 -0.047404 0.008522 -0.005859 -0.008301 0.019043 1.016602
0.010 7198 0 28 0 4 2261 0.004261 -0.019175 0.002663 -0.008301 0.023438 1.012695
0.010 7198 0 28 0 5 2318 0.003196 -0.012251 0.010653 -0.011230 0.031250 1.007812
0.010 7159 0 27 0 4 2222 -0.023436 0.001598 0.008522 -0.001465 0.015625 1.002930
0.010 7159 0 27 0 5 2286 -0.027164 0.006392 0.002131 -0.003418 0.021484 1.016602
0.010 7159 0 27 0 4 2205 -0.026099 -0.001598 0.004794 -0.013184 0.024902 1.018066
0.010 7159 0 27 0 5 2264 -0.001598 -0.013316 0.002131 -0.011719 0.025879 1.011719
0.010 7159 0 27 0 4 2223 -0.017044 -0.003196 0.008522 -0.005859 0.019043 1.005371
0.010 7159 0 27 0 4 2253 -0.044208 0.005859 0.000000 -0.006836 0.020020 1.009766
0.010 7159 0 27 0 5 2203 -0.029827 0.011185 0.003196 -0.008301 0.023926 1.017090
0.010 7159 0 27 0 4 2211 -0.005326 -0.010653 0.005326 -0.014160 0.029297 1.013184
0.010 7159 0 27 0 5 2203 -0.007989 -0.008522 0.011718 -0.002441 0.026855 1.006348
0.010 7159 0 27 0 4 2246 -0.021838 0.005859 0.009055 -0.001953 0.021973 1.002930
0.010 7159 0 27 0 5 2195 -0.030360 0.007989 -0.002663 -0.005859 0.023438 1.014160
0.010 7159 0 27 0 4 2191 -0.017044 -0.007457 0.006924 -0.012695 0.027344 1.017090
0.010 7159 0 27 0 5 2191 -0.028230 -0.013316 0.001598 -0.003418 0.015137 1.005859
0.010 7159 0 27 0 4 2205 -0.009587 -0.002663 0.005326 -0.000977 0.022461 1.003906
0.010 7159 0 27 0 5 2177 -0.049535 0.009587 -0.001598 -0.004395 0.022949 1.008301
0.010 7159 0 27 0 5 2246 0.005859 -0.005859 0.011185 -0.011230 0.024414 1.016602
0.010 7159 0 27 0 4 2188 -0.021305 -0.006924 0.006392 -0.009766 0.022949 1.000977
0.010 7159 0 27 0 5 2248 -0.004261 0.004794 0.012783 0.004395 0.026367 0.997559
0.010 7159 0 27 0 4 2174 -0.037284 0.012783 -0.003728 -0.007812 0.030273 1.009766
0.010 7159 0 27 0 5 2242 0.003196 -0.000533 0.012251 -0.012207 0.029785 1.018066
0.010 7159 0 27 0 4 2172 -0.006392 -0.013316 0.016512 -0.008789 0.034180 1.008301
0.010 7159 0 27 0 5 2239 -0.013316 -0.001598 0.009587 -0.005371 0.019531 0.999023
0.010 7159 0 27 0 4 2166 -0.014381 0.010120 0.004794 -0.005859 0.022461 1.014160
0.010 7159 0 27 0 5 2239 -0.015979 0.002131 0.006392 -0.017090 0.022949 1.015625
0.010 7159 0 27 0 4 2178 0.004794 -0.011718 0.009055 -0.009277 0.030762 1.008789
0.010 7159 0 27 0 5 2229 -0.014914 -0.001065 0.003728 -0.004395 0.017578 1.003906
0.010 7159 0 27 0 5 2173 -0.040480 0.007457 0.007989 -0.003906 0.023926 1.009277
0.010 7159 0 27 0 4 2219 -0.042611 0.007989 -0.001065 -0.011719 0.021484 1.014160
0.010 7159 0 27 0 5 2180 -0.005859 -0.006924 0.006924 -0.011719 0.027832 1.013672
0.010 7159 0 27 0 4 2235 -0.028230 -0.004261 0.003196 -0.003418 0.016113 1.001465
0.010 7159 0 27 0 5 2176 -0.032491 0.014914 0.000000 -0.001953 0.017578 1.004395
0.010 7159 0 27 0 4 2212 -0.040480 0.012783 -0.009055 -0.007324 0.021973 1.015625
0.010 7159 0 27 0 5 2152 0.003728 -0.011185 0.007989 -0.012207 0.030762 1.014160
0.010 7159 0 27 0 5 2155 -0.010653 -0.011185 0.012251 -0.007324 0.026367 1.007812
0.010 7159 0 27 0 4 2161 -0.019707 -0.003728 0.011718 -0.003418 0.018555 0.996582
0.010 7159 0 27 0 5 2154 -0.030893 0.012783 0.007989 -0.004395 0.019043 1.010742
0.010 7159 0 27 0 4 2164 -0.023968 0.004794 -0.000533 -0.013184 0.017578 1.015625
0.010 7159 0 27 0 5 2139 -0.006392 -0.002663 0.005326 -0.010742 0.025391 1.006836
0.010 7159 0 27 0 5 2212 -0.027164 0.004261 0.001065 -0.002930 0.017090 1.003906
0.010 7159 0 27 0 4 2152 -0.033556 0.010120 -0.001065 -0.006836 0.022461 1.009277
0.010 7159 0 27 0 5 2213 -0.027164 0.003196 0.003728 -0.018066 0.025879 1.019531
0.010 7159 0 27 0 4 2151 -0.015979 -0.009055 0.017577 -0.008301 0.032227 1.006836
0.010 7159 0 27 0 5 2209 -0.007457 -0.000533 0.005859 -0.005859 0.018066 1.002441
0.010 7159 0 27 0 5 2162 -0.037817 0.005859 -0.004261 0.002930 0.020508 1.007324
0.010 7159 0 27 0 4 2206 -0.017577 0.007989 0.006392 -0.009277 0.028320 1.022949
0.010 7159 0 27 0 5 2167 0.002131 -0.013848 0.010653 -0.006348 0.030273 1.013184
0.010 7119 0 27 0 4 2213 -0.015979 -0.003196 0.004261 -0.002930 0.017578 1.006836
0.010 7119 0 27 0 5 2157 -0.045274 0.004261 -0.006392 -0.003906 0.022949 1.009766
0.010 7119 0 27 0 5 2151 -0.021838 0.005326 0.002663 -0.013184 0.024414 1.019043
0.010 7119 0 27 0 4 2149 -0.007989 -0.005859 0.009055 -0.015137 0.031250 1.011230
0.010 7119 0 27 0 5 2155 -0.026632 -0.002663 0.011718 -0.003418 0.018555 0.999512
0.010 7119 0 27 0 4 2150 -0.028762 0.011185 -0.001598 -0.003906 0.020508 1.006836
0.010 7119 0 27 0 5 2153 -0.025034 0.010653 0.000000 -0.008789 0.019043 1.014648
0.010 7119 0 27 0 5 2214 -0.004794 -0.010653 0.004794 -0.009277 0.029785 1.010742
0.010 7119 0 27 0 4 2153 -0.021838 -0.007989 0.007989 -0.002930 0.014648 0.999023
0.010 7119 0 27 0 5 2211 -0.030360 0.010653 0.004794 -0.003418 0.020996 1.006348
0.010 7119 0 27 0 4 2145 -0.035686 0.003196 -0.002663 -0.003906 0.021484 1.013184
0.010 7119 0 27 0 5 2203 0.001065 -0.008522 0.004261 -0.015137 0.028320 1.015625
0.010 7119 0 27 0 5 2140 -0.029827 -0.011718 0.008522 0.000977 0.024414 1.002441
0.010 7119 0 27 0 4 2207 -0.012783 0.005326 0.013316 -0.001953 0.022949 1.003906
0.010 7119 0 27 0 5 2150 -0.036219 0.013316 -0.004794 -0.008789 0.023438 1.013184
0.010 7119 0 27 0 4 2195 -0.002131 -0.009055 0.012251 -0.010742 0.028809 1.016602
0.010 7119 0 27 0 5 2146 -0.022903 -0.012251 0.005859 -0.003906 0.019043 1.008301
0.010 7119 0 27 0 5 2146 -0.014381 -0.002131 0.010120 0.002441 0.023926 0.997559
0.010 7119 0 27 0 4 2153 -0.038882 0.012783 0.000000 -0.008301 0.025391 1.017090
0.010 7119 0 27 0 5 2140 0.005859 -0.009587 0.009055 -0.011719 0.027832 1.017578
0.010 7119 0 27 0 5 2201 -0.021838 -0.009055 0.009587 -0.005859 0.028809 1.005371
0.010 7119 0 27 0 4 2151 -0.016512 -0.006924 0.008522 0.001465 0.023438 0.998047
0.010 7119 0 27 0 5 2203 -0.030893 0.011718 0.004261 -0.005371 0.021484 1.009277
0.010 7119 0 27 0 4 2142 -0.030360 0.009055 0.001065 -0.015625 0.024902 1.020020
0.010 7119 0 27 0 5 2211 0.000000 -0.006924 0.012251 -0.015625 0.030273 1.008301
0.010 7119 0 27 0 5 2155 -0.011185 0.000533 0.006392 -0.006836 0.019531 1.002441
0.010 7119 0 27 0 4 2203 -0.021305 0.012251 0.005326 -0.003906 0.019531 1.006836
0.010 7119 0 27 0 5 2157 -0.035154 0.011185 -0.008522 -0.008789 0.022461 1.018555
0.010 7119 0 27 0 4 2214 0.003196 -0.014381 0.007989 -0.009766 0.028320 1.009277
0.010 7198 0 28 0 5 2149 -0.020773 -0.004794 0.007989 -0.002930 0.020020 1.002441
0.010 7198 0 28 0 5 2148 -0.051665 0.007989 -0.003728 -0.004883 0.015625 1.000488
0.010 7159 0 27 0 4 2144 -0.033556 0.009587 -0.005326 -0.009277 0.019043 1.016602
0.010 7159 0 27 0 5 2152 -0.017577 -0.010653 0.003728 -0.017090 0.022949 1.012695
0.010 7159 0 27 0 5 2197 -0.030360 -0.005326 0.005859 -0.003418 0.012695 1.002930
0.010 7159 0 27 0 4 2142 -0.035154 0.002131 -0.006924 -0.003906 0.016113 1.000977
0.010 7159 0 27 0 5 2206 -0.031958 0.010120 0.000000 -0.005371 0.021484 1.016113
0.010 7159 0 27 0 4 2141 -0.004261 -0.011185 0.006924 -0.010254 0.025391 1.015625
0.010 7159 0 27 0 5 2193 -0.031958 -0.009055 0.008522 -0.002441 0.020996 1.002930
0.010 7159 0 27 0 5 2152 -0.027697 0.001065 0.002663 -0.000977 0.021484 1.002930
0.010 7159 0 27 0 4 2191 -0.039415 0.014914 0.002131 -0.008789 0.023926 1.012695
0.010 7159 0 27 0 5 2128 -0.006392 -0.002663 0.007457 -0.013672 0.028320 1.018066
0.010 7159 0 27 0 5 2146 -0.019175 -0.011718 0.012251 -0.004883 0.022949 1.007324
0.010 7159 0 27 0 4 2134 -0.018642 -0.002131 0.003196 0.000977 0.023926 1.001465
0.010 7159 0 27 0 5 2136 -0.025566 0.012251 0.001065 -0.006348 0.023926 1.011230
0.010 7159 0 27 0 4 2126 0.011718 -0.010653 0.013848 -0.007812 0.030762 1.015137
0.010 7159 0 27 0 5 2136 -0.019175 -0.011185 0.015446 -0.005371 0.025391 1.000488
0.010 7159 0 27 0 5 2196 -0.015446 0.001065 0.008522 -0.001953 0.023926 1.000000
0.010 7159 0 27 0 4 2131 -0.021838 0.004261 -0.000533 -0.001953 0.030273 1.012207
0.010 7159 0 27 0 5 2195 0.006924 -0.004261 0.010120 -0.014160 0.027832 1.016602
0.010 7159 0 27 0 5 2123 -0.018642 -0.012783 0.011718 -0.004883 0.024414 1.005371
0.010 7159 0 27 0 4 2196 -0.025566 -0.002131 0.014381 -0.000488 0.022461 0.998047
0.010 7159 0 27 0 5 2127 -0.025034 0.012251 -0.001065 -0.007812 0.020996 1.010742
0.010 7159 0 27 0 5 2126 -0.004261 -0.002131 0.011718 -0.014648 0.024902 1.018555
0.010 7159 0 27 0 4 2138 -0.029295 -0.006924 0.007989 -0.012695 0.020508 1.004883
0.010 7119 0 27 0 5 2138 -0.005326 -0.003196 0.010120 -0.002441 0.024414 0.997070
0.010 7119 0 27 0 5 2187 -0.028762 0.013848 -0.001598 -0.009277 0.027344 1.012695
0.010 7119 0 27 0 4 2142 0.001065 -0.003196 0.007989 -0.011719 0.025879 1.019043
0.010 7119 0 27 0 5 2203 0.006924 -0.011718 0.012251 -0.013184 0.035645 1.012207
0.010 7119 0 27 0 4 2147 -0.027697 -0.007989 0.010120 -0.004883 0.019531 1.004883
0.010 7119 0 27 0 5 2190 -0.042611 0.010653 0.000533 -0.001953 0.018555 1.002930
0.010 7119 0 27 0 5 2127 -0.033023 0.007989 -0.007457 -0.008789 0.020508 1.013184
0.010 7119 0 27 0 4 2201 -0.002131 -0.012783 0.007989 -0.011230 0.028809 1.011719
0.010 7119 0 27 0 5 2128 -0.027164 -0.003196 0.011718 -0.003906 0.016113 1.002441
0.010 7119 0 27 0 5 2137 -0.022903 0.013316 0.003728 -0.002441 0.018066 1.004395
0.010 0 0 0 0 4 2146 -0.027164 0.010120 -0.005326 -0.008301 0.025391 1.014648
0.010 0 0 0 0 5 2132 0.013316 -0.011718 0.012251 -0.011719 0.031250 1.016113
0.010 0 0 0 0 4 2217 -0.027697 -0.008522 0.015446 -0.000488 0.029297 1.006348
0.010 0 0 0 0 5 2285 -0.012783 -0.001065 0.005859 0.001953 0.027344 1.000488
0.010 0 0 0 0 4 2265 -0.031958 0.025034 0.000533 -0.003418 0.031250 1.014648
0.010 0 0 0 0 5 2286 0.011718 -0.001065 0.013848 -0.013672 0.030273 1.017090
0.010 0 0 0 0 4 2337 -0.022903 -0.011718 0.018642 -0.009766 0.024414 1.006348
0.010 0 0 0 0 4 2478 -0.026099 -0.004261 -0.000533 -0.003418 0.011230 1.008789
0.010 0 0 0 0 4 2456 -0.012251 0.003196 -0.007989 -0.006836 0.019531 1.012207
0.010 0 0 0 0 4 2471 -0.028230 0.004794 0.001598 -0.016602 0.024902 1.009277
0.010 0 0 0 0 4 2624 -0.015446 -0.001598 0.019707 -0.011230 0.031738 1.007324
0.010 0 0 0 0 4 2582 -0.024501 0.006392 0.019707 0.000488 0.027344 1.002930
0.010 0 0 0 0 4 2672 -0.004261 0.010120 0.001065 0.000000 0.021484 1.000488
0.010 0 0 0 0 3 2753 -0.015979 0.005326 -0.001598 -0.009766 0.026367 1.011719
0.010 0 0 0 0 4 2844 -0.027697 -0.004261 0.001598 -0.016602 0.027832 1.013672
0.010 0 0 0 0 3 2894 -0.019175 -0.009055 0.012783 -0.014648 0.027344 1.011719
0.010 0 0 0 0 4 2884 -0.027697 -0.001065 0.013316 -0.004883 0.022949 1.001465
0.010 0 0 0 0 3 2950 -0.003196 0.011185 0.001065 -0.002441 0.012695 1.000977
0.010 0 0 0 0 3 3023 -0.008522 0.011718 -0.009587 -0.004395 0.025391 1.009277
0.010 0 0 0 0 4 3148 -0.001065 0.001598 0.002663 -0.010742 0.029297 1.015137
0.010 0 0 0 0 3 3181 -0.024501 -0.014381 0.014914 -0.014160 0.036621 1.013184
0.010 0 0 0 0 3 3282 -0.035154 -0.014381 0.018109 -0.007324 0.027832 1.009277
0.010 0 0 0 0 3 3393 -0.002131 -0.004261 0.015979 0.000000 0.020996 1.004883
0.010 0 0 0 0 3 3454 -0.006924 0.004261 -0.000533 -0.000488 0.020508 1.003418
0.010 0 0 0 0 2 3479 -0.019175 0.012783 -0.012251 -0.010742 0.020508 1.009766
0.010 0 0 0 0 3 3589 -0.007457 0.001065 0.000533 -0.014160 0.026367 1.011719
0.010 0 0 0 0 3 3680 -0.029295 -0.005859 0.016512 -0.013672 0.034668 1.009766
0.010 0 0 0 0 2 3870 -0.037284 -0.011185 0.018642 -0.007812 0.024902 1.010254
0.010 0 0 0 0 3 3983 -0.019175 -0.005326 0.018109 -0.003906 0.018555 1.008301
0.010 0 0 0 0 3 4143 -0.010120 0.006392 0.004794 0.000000 0.019043 1.003418
0.010 0 0 0 0 2 4103 -0.017044 0.012251 -0.004794 -0.000488 0.011230 1.003906
0.010 0 0 0 0 2 4160 -0.006924 0.008522 -0.007457 -0.008789 0.024902 1.011719
0.010 0 0 0 0 3 4342 -0.019707 -0.003728 -0.000533 -0.010742 0.028809 1.014648
0.010 0 0 0 0 2 4593 -0.022903 -0.014381 0.011185 -0.012695 0.030762 1.015137
0.010 0 0 0 0 2 4629 -0.027164 -0.011718 0.019707 -0.006348 0.032227 1.011230
0.010 0 0 0 0 2 4695 -0.026099 -0.005859 0.013316 -0.004883 0.022949 1.008301
0.010 0 0 0 0 2 4997 -0.013316 0.005326 0.002663 0.002441 0.019043 1.005859
0.010 0 0 0 0 2 5031 -0.009055 0.009055 0.001065 -0.001465 0.021484 1.003906
0.010 0 0 0 0 2 5147 -0.007989 0.009587 0.003196 -0.007324 0.020020 1.010742
0.010 0 0 0 0 2 5519 -0.003728 0.000533 0.003196 -0.013184 0.020508 1.012207
0.010 0 0 0 0 2 5616 -0.026632 -0.004794 0.004261 -0.014160 0.024414 1.010742
0.010 0 0 0 0 1 5848 -0.020773 -0.012251 0.003728 -0.007324 0.025879 1.014160
0.010 0 0 0 0 2 6004 -0.025566 -0.010120 0.002131 -0.003418 0.029297 1.008301
0.010 0 0 0 0 2 6172 -0.027164 -0.002131 0.004794 -0.002441 0.024414 1.007812
0.010 0 0 0 0 1 6421 -0.018642 0.004794 0.007457 -0.003418 0.021973 1.008301
0.010 0 0 0 0 2 6648 -0.021838 0.002131 0.008522 -0.006836 0.020996 1.009766
0.010 0 0 0 0 1 6899 -0.013848 0.002131 0.008522 -0.009766 0.020020 1.008301
0.010 0 0 0 0 1 7174 -0.005859 0.000000 0.009055 -0.009277 0.021973 1.009766
0.010 0 0 0 0 2 7456 -0.009587 -0.004261 0.003196 -0.005859 0.022949 1.009277
0.010 0 0 0 0 1 7803 -0.017044 -0.002663 0.003728 -0.004883 0.023438 1.007812
0.010 0 0 0 0 1 7805 -0.021305 0.001065 0.003728 -0.002930 0.027344 1.008789
0.010 0 0 0 0 1 8219 -0.018642 0.000000 0.006392 -0.005859 0.025879 1.011230
0.010 0 0 0 0 2 8805 -0.027697 0.003196 0.003728 -0.011230 0.028320 1.006348
0.010 0 0 0 0 1 9372 -0.025566 0.002663 0.007989 -0.011230 0.024414 1.009766
0.010 0 0 0 0 1 10049 -0.022371 0.001598 0.006924 -0.008789 0.022949 1.009766
0.010 0 0 0 0 1 10125 -0.019707 -0.001598 0.002663 -0.005371 0.020508 1.010742
0.010 0 0 0 0 0 10125 -0.009055 -0.000533 0.002131 -0.007324 0.020020 1.007812
0.010 0 0 0 0 1 10824 -0.015979 -0.000533 0.002663 -0.005859 0.023438 1.010742
0.010 0 0 0 0 1 11869 -0.013848 0.002131 0.006924 -0.008789 0.023438 1.008301
0.010 0 0 0 0 1 12062 -0.014914 -0.000533 0.004794 -0.007812 0.023926 1.010742
0.010 0 0 0 0 1 13315 -0.018642 -0.000533 0.004261 -0.008789 0.024414 1.010742
0.010 0 0 0 0 0 13315 -0.018642 -0.004261 0.004261 -0.006348 0.024414 1.010742
0.010 0 0 0 0 1 14872 -0.017044 0.006392 0.005859 -0.011230 0.023438 1.005371
0.010 0 0 0 0 1 15606 -0.016512 -0.006924 0.009055 -0.002930 0.026367 1.011230
0.010 0 0 0 0 0 15606 -0.019707 -0.006392 0.007457 -0.005371 0.023438 1.009766
0.010 0 0 0 0 1 18495 -0.016512 0.000000 0.007457 -0.007324 0.023926 1.006836
0.010 0 0 0 0 0 18495 -0.019175 0.009587 0.004794 -0.012207 0.020996 1.006836
0.010 0 0 0 0 0 18495 -0.017577 0.002663 0.005859 -0.012695 0.021973 1.010742
0.010 0 0 0 0 1 22190 -0.017044 0.002663 0.003196 -0.000488 0.025879 1.001465
0.010 0 0 0 0 0 22190 -0.018109 -0.001065 0.003728 -0.002441 0.026855 1.016113
0.010 0 0 0 0 0 22190 -0.014914 -0.021305 0.006392 -0.005859 0.025391 1.014160
0.010 0 0 0 0 1 25725 -0.031425 0.003728 0.001598 -0.003418 0.024902 1.000000
0.010 0 0 0 0 0 25725 -0.022903 0.003728 0.002131 -0.010254 0.021484 1.012695
0.010 0 0 0 0 0 25725 -0.007989 -0.008522 0.003728 0.002441 0.025391 1.008789
0.010 0 0 0 0 0 25725 -0.021305 -0.002131 0.003728 0.006348 0.026855 1.011719
0.010 0 0 0 0 0 25725 -0.007457 -0.014381 0.008522 -0.004395 0.021484 1.014160
0.010 0 0 0 0 0 25725 -0.017577 -0.010120 0.007989 -0.013672 0.025879 1.012207
0.010 0 0 0 0 0 25725 -0.023968 -0.006924 0.004261 -0.014648 0.021973 1.013672
0.010 0 0 0 0 0 25725 -0.011185 -0.011718 0.006924 -0.010254 0.024414 1.010254
0.010 0 0 0 0 0 0 -0.021838 -0.004794 0.005326 -0.004395 0.023926 1.006836
0.010 0 0 0 0 0 0 -0.017044 0.005326 0.005859 0.000488 0.023926 1.005859
0.010 0 0 0 0 0 0 -0.017044 0.007457 0.008522 0.000000 0.025391 1.006348
0.010 0 0 0 0 0 0 -0.021305 0.008522 0.008522 -0.004883 0.023926 1.008301
0.010 0 0 0 0 0 0 -0.018109 0.002131 0.007457 -0.009766 0.023438 1.011230
0.010 0 0 0 0 0 0 -0.018109 -0.005326 0.004261 -0.010742 0.022461 1.012207
0.010 0 0 0 0 0 0 -0.019707 -0.006392 0.003196 -0.009277 0.022949 1.011719
0.010 0 0 0 0 0 0 -0.018109 -0.004261 0.004794 -0.005371 0.022461 1.009277
0.010 0 0 0 0 0 0 -0.017044 0.001065 0.006392 -0.002930 0.023926 1.007812
0.010 0 0 0 0 0 0 -0.017577 0.004261 0.007457 -0.003418 0.023926 1.008301
0.010 0 0 0 0 0 0 -0.017577 0.003728 0.006392 -0.006348 0.023926 1.009766
0.010 0 0 0 0 0 0 -0.019707 -0.000533 0.005326 -0.008301 0.023438 1.010742
0.010 0 0 0 0 0 0 -0.019175 -0.004794 0.003728 -0.008789 0.023438 1.011719
0.010 0 0 0 0 0 0 -0.020240 -0.004794 0.005326 -0.007324 0.023926 1.010254
0.010 0 0 0 0 0 0 -0.019175 0.000000 0.005326 -0.005371 0.023926 1.009277
0.010 0 0 0 0 0 0 -0.018109 0.001065 0.006392 -0.004883 0.023926 1.009277
0.010 0 0 0 0 0 0 -0.017577 0.002663 0.006924 -0.005371 0.023926 1.009766
0.010 0 0 0 0 0 0 -0.019707 0.000533 0.005326 -0.007324 0.023926 1.010254
0.010 0 0 0 0 0 0 -0.017577 -0.002663 0.005326 -0.008301 0.023926 1.011230
0.010 0 0 0 0 0 0 -0.018642 -0.003196 0.004794 -0.007812 0.023926 1.011719
0.010 2784 0 10 0 0 0 -0.020240 -0.002663 0.005859 -0.006836 0.023926 1.010742
0.010 3381 0 13 0 0 0 -0.018642 -0.001065 0.006924 -0.005371 0.024414 1.009766
0.010 3460 0 13 0 0 0 -0.018109 0.000000 0.006392 -0.005371 0.023926 1.009277
0.010 3460 0 13 0 0 0 -0.017577 0.001598 0.005859 -0.006348 0.023926 1.010254
0.010 3699 0 14 0 0 0 -0.019175 -0.001065 0.004794 -0.008789 0.022949 1.011230
0.010 3937 0 15 0 0 0 -0.015446 -0.008522 0.006924 -0.013184 0.023926 1.012207
0.010 4017 0 15 0 0 0 -0.010120 -0.023436 0.007457 -0.010742 0.024902 1.014648
0.010 4017 0 15 0 1 0 -0.025566 0.003196 0.006924 -0.004395 0.024414 1.001953
0.010 4017 0 15 0 0 0 -0.015446 0.012783 0.006392 -0.001465 0.024414 1.007812
0.010 4017 0 15 0 1 14087 -0.014914 0.013316 0.007989 -0.004883 0.022461 1.006836
0.010 4017 0 15 0 1 15062 -0.026632 0.019175 0.008522 -0.012695 0.027344 1.007812
0.010 4017 0 15 0 0 15062 -0.019175 0.006392 0.006924 -0.013184 0.021973 1.014648
0.010 4017 0 15 0 1 13847 -0.017044 -0.004794 0.003196 -0.012207 0.024902 1.013184
